Delay_from_due_date;Num_of_Delayed_Payment;Num_Credit_Inquiries;Credit_History_Age;Age;Annual_Income;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Changed_Credit_Limit;Outstanding_Debt;Credit_Score
30.0;20.0;7.0;106.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
30.0;15.0;7.0;107.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
30.0;18.0;7.0;108.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
30.0;17.0;7.0;109.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
28.0;20.0;7.0;110.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
28.0;17.0;7.0;111.0;21.0;12986745,00;4.0;3.0;10.0;2.0;11.8;1489.49;Standard
18.0;17.0;6.0;157.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
18.0;20.0;6.0;158.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
16.0;20.0;6.0;159.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
18.0;23.0;10.0;159.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
18.0;20.0;10.0;161.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
18.0;20.0;10.0;162.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
18.0;20.0;10.0;163.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
22.0;20.0;10.0;164.0;44.0;58317.0;8.0;5.0;9.0;6.0;16.58;98.97;Standard
4.0;10.0;4.0;257.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Standard
4.0;8.0;4.0;258.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Standard
4.0;8.0;4.0;259.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Standard
2.0;10.0;4.0;260.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Good
4.0;10.0;4.0;261.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Good
2.0;10.0;4.0;262.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Good
4.0;10.0;4.0;262.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Good
4.0;10.0;4.0;264.0;37.0;42171.98;2.0;7.0;10.0;3.0;2.58;556.91;Standard
7.0;8.0;0.0;307.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Standard
8.0;6.0;0.0;308.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Standard
8.0;10.0;0.0;309.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Standard
4.0;8.0;0.0;310.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Good
8.0;8.0;0.0;311.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Good
5.0;6.0;0.0;312.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Good
8.0;10.0;0.0;313.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Good
8.0;8.0;0.0;314.0;36.0;71681.4;3.0;6.0;15.0;1.0;10.44;1293.02;Good
53.0;21.0;11.0;159.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Standard
50.0;18.0;11.0;159.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Standard
53.0;24.0;11.0;160.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Standard
53.0;21.0;11.0;161.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Poor
53.0;21.0;11.0;162.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Poor
53.0;21.0;11.0;163.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Poor
58.0;24.0;11.0;164.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Poor
53.0;21.0;11.0;165.0;16.0;29469.98;7.0;7.0;24.0;5.0;26.94;3421.66;Poor
14.0;21.0;1.0;335.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
14.0;22.0;1.0;336.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
18.0;22.0;1.0;337.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
14.0;18.0;1.0;338.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
14.0;21.0;1.0;339.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
16.0;19.0;1.0;340.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
14.0;19.0;1.0;341.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
15.0;19.0;5.0;342.0;20.0;72559.36;4.0;5.0;17.0;4.0;2.74;1173.7;Standard
16.0;20.0;7.0;94.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
17.0;20.0;7.0;95.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
12.0;19.0;7.0;96.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
17.0;20.0;7.0;97.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Standard
17.0;20.0;9.0;98.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
13.0;23.0;9.0;99.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
12.0;17.0;9.0;100.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Poor
17.0;23.0;9.0;101.0;37.0;15566.02;8.0;5.0;32.0;4.0;9.24;1693.95;Standard
7.0;15.0;0.0;291.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;15.0;0.0;292.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;12.0;0.0;293.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;12.0;0.0;294.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;15.0;0.0;295.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;15.0;0.0;296.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;15.0;0.0;297.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
7.0;14.0;2.0;297.0;18.0;66567.32;5.0;7.0;5.0;2.0;5.67;233.79;Standard
22.0;14.0;1.0;205.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
22.0;14.0;1.0;206.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
20.0;14.0;1.0;207.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
22.0;15.0;1.0;208.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
22.0;14.0;1.0;209.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
17.0;14.0;1.0;210.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
22.0;16.0;3.0;211.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
22.0;15.0;3.0;212.0;33.0;12909895,00;5.0;5.0;13.0;0.0;7.58;602.5;Standard
49.0;20.0;9.0;14.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
49.0;20.0;9.0;15.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
52.0;22.0;9.0;16.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
49.0;20.0;9.0;17.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
49.0;20.0;9.0;18.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
45.0;21.0;9.0;19.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
49.0;20.0;9.0;20.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
49.0;20.0;9.0;20.0;33.0;30788.44;7.0;9.0;31.0;6.0;21.73;3470.08;Standard
6.0;10.0;6.0;131.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;10.0;6.0;132.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;10.0;11.0;133.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;12.0;11.0;134.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;7.0;11.0;135.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;10.0;11.0;136.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
1.0;7.0;11.0;137.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
6.0;10.0;11.0;138.0;42.0;20574.47;6.0;3.0;14.0;4.0;13.74;749.95;Standard
13.0;8.0;1.0;367.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
13.0;4.0;1.0;368.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
13.0;3.0;1.0;369.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
13.0;6.0;1.0;370.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
10.0;3.0;1.0;371.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
13.0;6.0;1.0;372.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
18.0;6.0;1.0;373.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
16.0;8.0;1.0;374.0;22.0;148699.32;3.0;4.0;5.0;3.0;9.2;949.38;Good
12.0;7.0;3.0;235.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;7.0;3.0;236.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;7.0;3.0;237.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;7.0;3.0;238.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
14.0;7.0;3.0;239.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;7.0;3.0;240.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;4.0;3.0;241.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
12.0;7.0;3.0;241.0;19.0;85554.03;4.0;2.0;3.0;0.0;6.43;1095.73;Good
30.0;20.0;11.0;126.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
30.0;18.0;11.0;126.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
30.0;19.0;11.0;127.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
30.0;18.0;11.0;127.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
27.0;18.0;11.0;129.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
31.0;21.0;11.0;130.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
30.0;15.0;11.0;130.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Poor
30.0;19.0;11.0;132.0;15.0;55829.79;10.0;10.0;18.0;8.0;27.99;3422.49;Standard
59.0;24.0;11.0;167.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Standard
55.0;24.0;11.0;168.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Poor
56.0;24.0;11.0;169.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Poor
59.0;24.0;11.0;170.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Standard
59.0;24.0;11.0;171.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Poor
55.0;24.0;11.0;172.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Poor
59.0;24.0;11.0;173.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Poor
61.0;26.0;11.0;174.0;27.0;14165.23;7.0;10.0;33.0;9.0;8.82;2797.17;Standard
2.0;6.0;0.0;248.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
6.0;6.0;0.0;249.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Standard
3.0;6.0;0.0;250.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
2.0;6.0;0.0;251.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Standard
2.0;5.0;0.0;252.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
6.0;4.0;0.0;253.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
2.0;5.0;0.0;254.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
2.0;8.0;0.0;255.0;30.0;87215.68;2.0;6.0;8.0;2.0;10.98;680.77;Good
20.0;19.0;9.0;4.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;16.0;9.0;5.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;19.0;9.0;6.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;16.0;9.0;6.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;17.0;11.0;8.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;19.0;11.0;9.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;19.0;11.0;10.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
20.0;16.0;11.0;10.0;43.0;81842.28;10.0;9.0;25.0;9.0;16.25;3053.16;Standard
18.0;10.0;2.0;379.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Standard
23.0;10.0;2.0;380.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Standard
23.0;10.0;2.0;381.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Standard
28.0;10.0;2.0;382.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Good
22.0;13.0;2.0;383.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Standard
23.0;13.0;2.0;384.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Good
23.0;10.0;2.0;385.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Good
23.0;10.0;2.0;386.0;38.0;95956.5;8.0;4.0;11.0;2.0;11.94;1079.73;Good
27.0;11.0;11.0;202.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;11.0;11.0;203.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;11.0;11.0;204.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;11.0;11.0;205.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;11.0;11.0;206.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;14.0;11.0;207.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;10.0;12.0;208.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
27.0;11.0;12.0;209.0;26.0;49967.01;7.0;6.0;31.0;6.0;19.87;2253.95;Poor
57.0;21.0;10.0;149.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
59.0;21.0;10.0;150.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
57.0;19.0;14.0;151.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
52.0;19.0;14.0;152.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
54.0;19.0;14.0;153.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
57.0;18.0;14.0;154.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
57.0;19.0;14.0;155.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Poor
57.0;22.0;14.0;156.0;14.0;39887.22;9.0;9.0;16.0;5.0;17.25;3119.6;Standard
62.0;17.0;6.0;151.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
62.0;18.0;6.0;152.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
65.0;18.0;6.0;153.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
62.0;21.0;6.0;154.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
62.0;21.0;6.0;154.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
62.0;18.0;6.0;156.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
64.0;18.0;6.0;157.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
62.0;18.0;6.0;158.0;44.0;14129.76;8.0;5.0;21.0;8.0;5.51;4071.62;Poor
15.0;8.0;3.0;327.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Good
15.0;8.0;3.0;328.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Good
15.0;8.0;3.0;329.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
15.0;8.0;3.0;330.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
15.0;8.0;3.0;331.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
15.0;8.0;3.0;332.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
18.0;8.0;3.0;333.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
15.0;8.0;3.0;334.0;43.0;123732.32;4.0;3.0;11.0;0.0;11.92;1154.46;Standard
8.0;13.0;6.0;136.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
8.0;15.0;6.0;137.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
5.0;12.0;6.0;138.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
10.0;15.0;6.0;139.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
8.0;15.0;10.0;140.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
5.0;15.0;10.0;141.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
8.0;15.0;10.0;142.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
3.0;15.0;10.0;142.0;37.0;17251.38;6.0;3.0;7.0;7.0;15.06;2431.64;Standard
14.0;19.0;4.0;297.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Standard
14.0;19.0;4.0;297.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Standard
14.0;17.0;5.0;298.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Standard
14.0;19.0;5.0;299.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Good
14.0;19.0;5.0;300.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Good
16.0;18.0;5.0;301.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Good
14.0;20.0;5.0;302.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Good
15.0;19.0;5.0;303.0;23.0;36822.29;8.0;7.0;6.0;4.0;5.79;125.25;Good
25.0;19.0;1.0;211.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
28.0;19.0;1.0;212.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
25.0;16.0;1.0;213.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
20.0;21.0;1.0;214.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
25.0;19.0;1.0;215.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
25.0;19.0;1.0;216.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
25.0;19.0;4.0;217.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
25.0;19.0;4.0;218.0;25.0;80108.31;5.0;3.0;17.0;0.0;14.22;997.28;Standard
49.0;18.0;11.0;152.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Standard
49.0;18.0;11.0;153.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Poor
49.0;18.0;11.0;154.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Standard
49.0;18.0;11.0;154.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Poor
49.0;18.0;11.0;156.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Poor
54.0;20.0;11.0;156.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Poor
49.0;19.0;11.0;158.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Standard
49.0;18.0;11.0;158.0;20.0;69977.6;10.0;7.0;20.0;9.0;6.81;3042.36;Standard
27.0;17.0;9.0;121.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
27.0;17.0;9.0;122.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
27.0;17.0;9.0;123.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
27.0;17.0;9.0;124.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Standard
27.0;17.0;9.0;125.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
27.0;15.0;9.0;126.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
22.0;17.0;9.0;127.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
27.0;17.0;9.0;128.0;16.0;78988.48;9.0;5.0;29.0;7.0;15.27;1746.9;Poor
62.0;21.0;8.0;229.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Poor
62.0;22.0;8.0;230.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Standard
62.0;20.0;8.0;231.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Standard
62.0;21.0;11.0;232.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Poor
62.0;18.0;11.0;233.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Standard
67.0;21.0;11.0;234.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Poor
59.0;23.0;11.0;235.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Poor
62.0;21.0;11.0;235.0;45.0;41746.76;8.0;5.0;31.0;3.0;9.81;1936.79;Poor
54.0;21.0;12.0;122.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Standard
54.0;21.0;12.0;123.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
54.0;21.0;12.0;123.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
54.0;21.0;12.0;125.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
54.0;21.0;12.0;126.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
54.0;19.0;12.0;127.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Standard
54.0;23.0;12.0;128.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
54.0;21.0;12.0;129.0;22.0;19981.6;10.0;8.0;20.0;7.0;23.58;4834.59;Poor
20.0;20.0;2.0;373.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;20.0;2.0;374.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;17.0;2.0;375.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;17.0;2.0;376.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
15.0;20.0;2.0;377.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;20.0;2.0;378.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;20.0;2.0;379.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
20.0;17.0;2.0;380.0;19.0;73737.36;7.0;3.0;18.0;4.0;13.92;1219.39;Standard
17.0;5.0;4.0;369.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
15.0;10.0;4.0;369.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
17.0;8.0;4.0;370.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Standard
15.0;8.0;4.0;371.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
15.0;8.0;6.0;372.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
15.0;6.0;6.0;373.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
15.0;6.0;6.0;373.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
15.0;7.0;6.0;375.0;34.0;88362.46;5.0;2.0;8.0;3.0;11.01;325.93;Good
13.0;10.0;4.0;205.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
13.0;10.0;4.0;206.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Standard
13.0;7.0;4.0;207.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
13.0;7.0;4.0;208.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
13.0;10.0;8.0;209.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Standard
13.0;10.0;8.0;210.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
13.0;10.0;8.0;211.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
18.0;13.0;8.0;212.0;45.0;118248.6;5.0;1.0;4.0;0.0;3.69;191.09;Good
18.0;10.0;7.0;158.0;26.0;60162.1;5.0;7.0;5.0;7.0;14.79;1037.45;Standard
18.0;10.0;7.0;159.0;26.0;60162.1;5.0;7.0;5.0;7.0;14.79;1037.45;Standard
18.0;10.0;7.0;160.0;26.0;60162.1;5.0;7.0;5.0;7.0;14.79;1037.45;Standard
18.0;12.0;9.0;161.0;26.0;60162.1;5.0;7.0;5.0;7.0;14.79;1037.45;Standard
17.0;10.0;9.0;162.0;26.0;60162.1;5.0;7.0;5.0;7.0;14.79;1037.45;Standard
